time,x,y,z,phi,theta,psi,x_velocity,y_velocity,z_velocity,phi_velocity,theta_velocity,psi_velocity,rotor_speed1,rotor_speed2,rotor_speed3,rotor_speed4
0.06,-0.01224522434372615,0.008900732142684551,10.01814426778404,0.8923680815224113,0.8923680815224149,0.0,-0.68518429802082,0.44101116944236707,0.36826412080272536,10.818055942632736,10.818055942632736,0.0,5.433823963701956e-13,900.0,1.670010715315584e-05,900.0
0.12000000000000001,-0.06658797955382482,0.04785090808110075,10.04782531204241,1.2278153669970262,1.2278153669970298,0.0,-0.5924141467831485,0.8389815779370121,0.5740953068670978,19.278899431920628,19.278899431920628,0.0,2.032534080279036e-12,900.0,2.7960693842032924e-05,900.0
0.18,-0.11383983326982315,0.11010458652202863,10.08034561083059,0.6341072300116721,0.6341115662692083,0.0,-0.460337567426683,0.9719953795422707,0.6519914360413854,24.35444912172528,24.354451573770802,0.0,6.744337865960404e-10,900.0,0.0006970051908865571,899.9998779296875
0.23999999999999996,-0.17311689277566283,0.17605720584239082,10.121070225119084,3.2632199766261074,3.2632232835192383,0.0,-1.5081462932705183,0.9203311854968839,0.7150728134827673,26.880192276942473,26.880193414151897,0.0,4.652743468280818e-10,900.0,0.000434803863754496,900.0
0.3,-0.2455238204675922,0.242338726822617,10.177827332067158,5.127135260765815,5.12713836581708,0.0,-0.6263458020150975,1.3057703651712063,0.8672058124839821,28.01186263634946,28.011863128398307,0.0,3.6105933780977706e-12,900.0,3.080948954448104e-05,900.0
0.36000000000000004,-0.2529377036655033,0.3050247799403851,10.231266535164039,0.5769982597032435,0.5770013391480724,0.0,0.08174578596660312,0.9041881465008881,1.1860673797832115,28.493971584610644,28.49397179098421,0.0,2.5138511064448643e-11,900.0,8.54484096635133e-05,900.0
0.4200000000000001,-0.2794352403575725,0.375039991641162,10.304368213223029,2.298534313970917,2.2985373943655016,0.0,-1.1088563527286974,1.2323096467999581,1.0316096033506852,28.694840373649217,28.69484045906459,0.0,2.9750972518893803e-11,900.0,0.00022638170048594475,900.0
0.48000000000000015,-0.3664833627252608,0.4346104530186508,10.37739557911943,4.023416324465261,4.023419407317103,0.0,-1.4518074586392513,1.007284984305931,1.5526442142080654,28.77774789583124,28.777747930988568,0.0,1.2980879392221478e-12,900.0,1.882552714960184e-05,900.0
0.5400000000000001,-0.4158715259650799,0.5065927711507338,10.463787389045612,5.751100565371448,5.751103649588805,0.0,-0.155888365038449,1.103715088082783,1.2604252032251497,28.81183405517874,28.811834069616644,0.0,5.876106892732658e-12,900.0,4.133284164709039e-05,900.0
0.6000000000000002,-0.416344104097235,0.5650460191223324,10.557531592385905,1.196994235370802,1.1969973202089514,0.0,-0.21274242145775943,1.1400212413271447,1.8374156046805108,28.825825497523127,28.825825503446715,0.0,1.2145992545065099e-11,900.0,5.4117528634378687e-05,900.0
0.6600000000000003,-0.4695248176630912,0.6363502411912698,10.656436234404293,2.9266867644159476,2.9266898495189224,0.0,-1.488310094057479,0.9660715929220725,1.5768661692507646,28.831564803391935,28.83156480582133,0.0,1.2678431167336551e-13,900.0,6.266734544624342e-06,900.0
0.7200000000000003,-0.5548004944251697,0.696419858783714,10.770922304355636,4.656637892164309,4.656640977377599,0.0,-1.0227558993472967,1.2568602608961015,2.043144877280281,28.833918433729085,28.833918434725273,0.0,8.311423923233752e-13,900.0,1.464906472392613e-05,900.0
0.7800000000000004,-0.5770153658740819,0.7648213279744545,10.883243026814664,0.10351092580328469,0.10351401106209579,0.0,0.10625243627095857,0.8733663626826571,1.957505490391318,28.834883525774632,28.834883526183102,0.0,2.7671766787695784e-12,900.0,2.6714400519267656e-05,900.0
0.8400000000000004,-0.5869235350848474,0.8281900485037605,11.016169831928432,1.8336134245334161,1.8336165098109394,0.0,-0.7118913807453273,1.3001184446660754,2.186446840022267,28.835279237912086,28.83527923807957,0.0,1.8560007697399072e-10,900.0,0.0003220590006094426,900.0
0.9000000000000005,-0.6635927609854338,0.8921960735499842,11.144300882145675,3.5637340620511146,3.563737147336319,0.0,-1.5795450680430483,0.8660822869210372,2.375098315337474,28.835441486852137,28.835441486920807,0.0,8.340990252002703e-14,900.0,4.634613560483558e-06,900.0
0.9600000000000005,-0.7311198783848993,0.9597599856455167,11.29342782071965,5.293862142326764,5.293865227615118,0.0,-0.48127824544247894,1.2636431174150418,2.3258844853138605,28.835508011261652,28.835508011289807,0.0,3.0227984828753995e-13,900.0,8.451715984847397e-06,900.0
1.0200000000000005,-0.7346144284287902,1.0197010740436823,11.439407752831723,0.7408079679917758,0.7408110532814192,0.0,0.041110066497831624,0.9361739750793754,2.755823063981918,28.835535287144737,28.835535287156283,0.0,8.187562498644663e-13,900.0,1.3696423593501095e-05,900.0
1.0800000000000005,-0.7672659423815513,1.0898771726677208,11.60175526323853,2.470940352586256,2.4709434378764303,0.0,-1.2188728901817087,1.1462698485411686,2.5157748456587696,28.835546470601198,28.835546470605927,0.0,9.182237218838263e-13,900.0,3.8340618630172685e-05,900.0
1.1400000000000006,-0.8544935899060936,1.147630500479292,11.768041819353982,4.201073250440295,4.201076335730686,0.0,-1.3365074729145012,1.0666588855478438,3.079783182321571,28.83555105595712,28.835551055959062,0.0,2.4364394508001597e-14,900.0,2.3579814296681434e-06,900.0
1.2000000000000006,-0.8949138901099836,1.2186060003860526,11.942486886193599,5.931206358741546,5.931209444032028,0.0,-0.03522765231599245,1.0042743262206661,2.773928415386276,28.835552936009538,28.835552936010338,0.0,6.973705602786665e-14,900.0,3.864638983941404e-06,900.0
